region_code,region_name,latitude,longitude,dataset_id,variable_name,signal_name,signal_value,unit,acquisition_timestamp,source_name,source_url,spatial_resolution,temporal_resolution,quality_flag,provenance_type
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,8.53,mm/day,2024-10-11T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.59,C,2024-10-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,6.25,mm/day,2024-10-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.87,C,2024-10-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,5.78,mm/day,2024-10-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.1,C,2024-10-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,43.95,mm/day,2024-10-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.88,C,2024-10-15T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,69.18,mm/day,2024-10-15T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.02,C,2024-10-16T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,42.95,mm/day,2024-10-16T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.72,C,2024-10-17T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,6.4,mm/day,2024-10-17T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.16,C,2024-10-18T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,11.4,mm/day,2024-10-18T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.44,C,2024-10-19T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,15.22,mm/day,2024-10-19T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.53,C,2024-10-20T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,4.84,mm/day,2024-10-20T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.06,C,2024-10-21T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,2.64,mm/day,2024-10-21T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.03,C,2024-10-22T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,1.8,mm/day,2024-10-22T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.3,C,2024-10-23T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,1.17,mm/day,2024-10-23T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.32,C,2024-10-24T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.63,mm/day,2024-10-24T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.77,C,2024-10-25T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.45,mm/day,2024-10-25T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.25,C,2024-10-26T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2024-10-26T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.56,C,2024-10-27T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.05,mm/day,2024-10-27T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,29.05,C,2024-10-28T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.21,mm/day,2024-10-28T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,28.46,C,2024-10-29T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,2.6,mm/day,2024-10-29T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.49,C,2024-10-30T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,16.49,mm/day,2024-10-30T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.54,C,2024-10-31T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,8.62,mm/day,2024-10-31T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.25,C,2024-11-01T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,4.86,mm/day,2024-11-01T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.24,C,2024-11-02T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,6.99,mm/day,2024-11-02T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.85,C,2024-11-03T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,4.73,mm/day,2024-11-03T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.39,C,2024-11-04T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.1,mm/day,2024-11-04T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.14,C,2024-11-05T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.34,mm/day,2024-11-05T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.88,C,2024-11-06T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,9.46,mm/day,2024-11-06T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.46,C,2024-11-07T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,12.07,mm/day,2024-11-07T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.45,C,2024-11-08T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,1.3,mm/day,2024-11-08T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.15,C,2024-11-09T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.71,mm/day,2024-11-09T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.97,C,2024-11-10T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.21,mm/day,2024-11-10T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.71,C,2024-11-11T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,4.45,mm/day,2024-11-11T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.0,C,2024-11-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,32.81,mm/day,2024-11-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,26.86,C,2024-11-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,21.94,mm/day,2024-11-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,27.15,C,2024-11-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,19.89,mm/day,2024-11-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
